01/14/15    16:27:41,12 days 17:15:00,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.5F,,,,,,,
01/14/15    16:22:41,12 days 17:09:59,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.5F,,,,,,,
01/14/15    16:17:42,12 days 17:05:00,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.5F,,,,,,,
01/14/15    16:12:43,12 days 17:00:00,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.5F,,,,,,,
01/14/15    16:07:44,12 days 16:55:00,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.3F,,,,,,,
01/14/15    16:02:44,12 days 16:49:59,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.3F,,,,,,,
01/14/15    15:57:45,12 days 16:44:59,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.3F,,,,,,,
01/14/15    15:52:46,12 days 16:40:00,0.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,79.3F,,,,,,,
01/14/15    15:47:47,12 days 16:35:00,0.2V,4.6V,12.7V,12.7V,1.0A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:42:47,12 days 16:29:59,0.1V,4.6V,12.7V,12.7V,1.0A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:37:48,12 days 16:24:59,0.1V,4.6V,12.7V,12.7V,1.0A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:32:49,12 days 16:20:00,0.1V,5.2V,12.9V,12.9V,0.0A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:27:50,12 days 16:15:00,0.1V,5.2V,12.9V,12.9V,0.0A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:22:51,12 days 16:10:00,0.1V,5.2V,12.9V,12.9V,0.0A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:17:51,12 days 16:04:59,0.1V,4.7V,12.7V,12.7V,0.9A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:12:52,12 days 16:00:00,0.1V,4.7V,12.7V,12.7V,0.9A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
01/14/15    15:07:53,12 days 15:55:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.2A,0.0A,-0.2A,,79.2F,,,,,,,
02/11/15    03:10:57,40 days 05:10:00,15.9V,5.2V,13.5V,13.4V,0.0A,0.0A,0.0A,-0.2A,,77.4F,,,,,,,
02/11/15    03:05:57,40 days 05:04:59,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,76.6F,,,,,,,
02/11/15    03:00:58,40 days 05:00:00,16.5V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,76.3F,,,,,,,
02/11/15    02:55:59,40 days 04:55:00,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,76.1F,,,,,,,
02/11/15    02:50:59,40 days 04:50:00,15.6V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,76.1F,,,,,,,
02/11/15    02:46:00,40 days 04:45:00,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,75.9F,,,,,,,
02/11/15    02:41:00,40 days 04:40:00,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,75.7F,,,,,,,
02/11/15    02:36:01,40 days 04:35:00,15.7V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,75.7F,,,,,,,
02/11/15    02:31:01,40 days 04:30:00,15.9V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,75.6F,,,,,,,
02/11/15    02:26:02,40 days 04:25:00,16.5V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,75.4F,,,,,,,
02/11/15    02:21:02,40 days 04:20:00,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,75.4F,,,,,,,
02/11/15    02:16:02,40 days 04:14:59,15.7V,5.2V,13.4V,13.3V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    02:11:03,40 days 04:10:00,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,75.0F,,,,,,,
02/11/15    02:06:03,40 days 04:04:59,15.9V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,75.0F,,,,,,,
02/11/15    02:01:04,40 days 04:00:00,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,74.8F,,,,,,,
02/11/15    01:56:04,40 days 03:55:00,16.1V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,74.8F,,,,,,,
02/11/15    01:51:04,40 days 03:49:59,15.8V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:46:05,40 days 03:45:00,15.8V,5.2V,13.4V,13.3V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:41:06,40 days 03:40:00,15.5V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:36:06,40 days 03:35:00,15.6V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:31:07,40 days 03:30:00,15.5V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:26:07,40 days 03:25:00,15.4V,5.2V,13.3V,13.2V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:21:07,40 days 03:19:59,15.1V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:16:08,40 days 03:15:00,15.6V,5.2V,13.3V,13.2V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:11:08,40 days 03:09:59,15.2V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,74.7F,,,,,,,
02/11/15    01:06:09,40 days 03:05:00,14.9V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,74.8F,,,,,,,
02/11/15    01:01:09,40 days 03:00:00,14.9V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,74.8F,,,,,,,
02/11/15    00:56:10,40 days 02:55:00,20.6V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.0F,,,,,,,
02/11/15    00:51:10,40 days 02:50:00,15.0V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.0F,,,,,,,
02/11/15    00:46:11,40 days 02:45:00,14.8V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.0F,,,,,,,
02/11/15    00:41:11,40 days 02:40:00,14.8V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:36:11,40 days 02:34:59,14.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:31:12,40 days 02:30:00,14.8V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:26:12,40 days 02:25:00,14.6V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:21:13,40 days 02:20:00,14.8V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:16:13,40 days 02:15:00,14.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:11:14,40 days 02:10:00,14.8V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:06:14,40 days 02:05:00,14.7V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.2F,,,,,,,
02/11/15    00:01:15,40 days 02:00:00,14.9V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.4F,,,,,,,
02/10/15    23:56:15,40 days 01:55:00,14.7V,5.2V,13.2V,13.1V,0.0A,0.0A,0.0A,-0.2A,,75.4F,,,,,,,
